        15         15       5298.0        241.0       7922.0        205.0          1.0 
        15         16       5298.0        241.0       8297.0        202.0          1.0 
        16          1       5674.0        234.0       2674.0        299.0          1.0 
        16          2       5674.0        234.0       3049.0        291.0          1.0 
        16          3       5674.0        234.0       3425.0        305.0          1.0 
        16          4       5674.0        234.0       3798.0        271.0          1.0 
        16          5       5674.0        234.0       4173.0        260.0          1.0 
        16          6       5674.0        234.0       4547.0        251.0          1.0 
        16          7       5674.0        234.0       4923.0        245.0          1.0 
        16          8       5674.0        234.0       5298.0        241.0          1.0 
        16          9       5674.0        234.0       6034.0        232.0          1.0 
        16         10       5674.0        234.0       6424.0        223.0          1.0 
        16         11       5674.0        234.0       6798.0        219.0          1.0 
        16         12       5674.0        234.0       7173.0        215.0          1.0 
        16         13       5674.0        234.0       7547.0        210.0          1.0 
        16         14       5674.0        234.0       7922.0        205.0          1.0 
        16         15       5674.0        234.0       8297.0        202.0          1.0 
        16         16       5674.0        234.0       8673.0        198.0          1.0 
        17          1       6034.0        232.0       3049.0        291.0          1.0 
        17          2       6034.0        232.0       3425.0        305.0          1.0 
        17          3       6034.0        232.0       3798.0        271.0          1.0 
        17          4       6034.0        232.0       4173.0        260.0          1.0 
        17          5       6034.0        232.0       4547.0        251.0          1.0 
        17          6       6034.0        232.0       4923.0        245.0          1.0 
        17          7       6034.0        232.0       5298.0        241.0          1.0 
        17          8       6034.0        232.0       5674.0        234.0          1.0 
        17          9       6034.0        232.0       6424.0        223.0          1.0 
        17         10       6034.0        232.0       6798.0        219.0          1.0 
        17         11       6034.0        232.0       7173.0        215.0          1.0 
        17         12       6034.0        232.0       7547.0        210.0          1.0 
        17         13       6034.0        232.0       7922.0        205.0          1.0 
        17         14       6034.0        232.0       8297.0        202.0          1.0 
        17         15       6034.0        232.0       8673.0        198.0          1.0 
        17         16       6034.0        232.0       9048.0        194.0          1.0 
        18          1       6424.0        223.0       3425.0        305.0          1.0 
        18          2       6424.0        223.0       3798.0        271.0          1.0 
        18          3       6424.0        223.0       4173.0        260.0          1.0 
        18          4       6424.0        223.0       4547.0        251.0          1.0 
        18          5       6424.0        223.0       4923.0        245.0          1.0 
        18          6       6424.0        223.0       5298.0        241.0          1.0 
        18          7       6424.0        223.0       5674.0        234.0          1.0 
        18          8       6424.0        223.0       6034.0        232.0          1.0 
        18          9       6424.0        223.0       6798.0        219.0          1.0 
        18         10       6424.0        223.0       7173.0        215.0          1.0 
        18         11       6424.0        223.0       7547.0        210.0          1.0 
        18         12       6424.0        223.0       7922.0        205.0          1.0 
        18         13       6424.0        223.0       8297.0        202.0          1.0 
        18         14       6424.0        223.0       8673.0        198.0          1.0 
        18         15       6424.0        223.0       9048.0        194.0          1.0 
        18         16       6424.0        223.0       9423.0        190.0          1.0 
        19          1       6798.0        219.0       3798.0        271.0          1.0 
        19          2       6798.0        219.0       4173.0        260.0          1.0 
        19          3       6798.0        219.0       4547.0        251.0          1.0 
        19          4       6798.0        219.0       4923.0        245.0          1.0 
        19          5       6798.0        219.0       5298.0        241.0          1.0 
        19          6       6798.0        219.0       5674.0        234.0          1.0 
        19          7       6798.0        219.0       6034.0        232.0          1.0 
        19          8       6798.0        219.0       6424.0        223.0          1.0 
        19          9       6798.0        219.0       7173.0        215.0          1.0 
        19         10       6798.0        219.0       7547.0        210.0          1.0 
        19         11       6798.0        219.0       7922.0        205.0          1.0 
        19         12       6798.0        219.0       8297.0        202.0          1.0 
        19         13       6798.0        219.0       8673.0        198.0          1.0 
        19         14       6798.0        219.0       9048.0        194.0          1.0 
        19         15       6798.0        219.0       9423.0        190.0          1.0 
        19         16       6798.0        219.0       9798.0        186.0          1.0 
        20          1       7173.0        215.0       4173.0        260.0          1.0 
        20          2       7173.0        215.0       4547.0        251.0          1.0 
        20          3       7173.0        215.0       4923.0        245.0          1.0 
        20          4       7173.0        215.0       5298.0        241.0          1.0 
        20          5       7173.0        215.0       5674.0        234.0          1.0 
        20          6       7173.0        215.0       6034.0        232.0          1.0 
        20          7       7173.0        215.0       6424.0        223.0          1.0 
        20          8       7173.0        215.0       6798.0        219.0          1.0 
        20          9       7173.0        215.0       7547.0        210.0          1.0 
        20         10       7173.0        215.0       7922.0        205.0          1.0 
        20         11       7173.0        215.0       8297.0        202.0          1.0 
        20         12       7173.0        215.0       8673.0        198.0          1.0 
        20         13       7173.0        215.0       9048.0        194.0          1.0 
        20         14       7173.0        215.0       9423.0        190.0          1.0 
        20         15       7173.0        215.0       9798.0        186.0          1.0 
        20         16       7173.0        215.0      10172.0        182.0          1.0 
        21          1       7547.0        210.0       4547.0        251.0          1.0 
        21          2       7547.0        210.0       4923.0        245.0          1.0 
        21          3       7547.0        210.0       5298.0        241.0          1.0 
        21          4       7547.0        210.0       5674.0        234.0          1.0 
        21          5       7547.0        210.0       6034.0        232.0          1.0 
        21          6       7547.0        210.0       6424.0        223.0          1.0 
        21          7       7547.0        210.0       6798.0        219.0          1.0 
        21          8       7547.0        210.0       7173.0        215.0          1.0 
        21          9       7547.0        210.0       7922.0        205.0          1.0 
        21         10       7547.0        210.0       8297.0        202.0          1.0 
        21         11       7547.0        210.0       8673.0        198.0          1.0 
        21         12       7547.0        210.0       9048.0        194.0          1.0 
        21         13       7547.0        210.0       9423.0        190.0          1.0 
        21         14       7547.0        210.0       9798.0        186.0          1.0 
        21         15       7547.0        210.0      10172.0        182.0          1.0 
        21         16       7547.0        210.0      10545.0        177.0          1.0 
        22          1       7922.0        205.0       4923.0        245.0          1.0 
        22          2       7922.0        205.0       5298.0        241.0          1.0 
        22          3       7922.0        205.0       5674.0        234.0          1.0 
        22          4       7922.0        205.0       6034.0        232.0          1.0 
        22          5       7922.0        205.0       6424.0        223.0          1.0 
        22          6       7922.0        205.0       6798.0        219.0          1.0 
        22          7       7922.0        205.0       7173.0        215.0          1.0 
        22          8       7922.0        205.0       7547.0        210.0          1.0 
        22          9       7922.0        205.0       8297.0        202.0          1.0 
        22         10       7922.0        205.0       8673.0        198.0          1.0 
        22         11       7922.0        205.0       9048.0        194.0          1.0 
        22         12       7922.0        205.0       9423.0        190.0          1.0 
        22         13       7922.0        205.0       9798.0        186.0          1.0 
        22         14       7922.0        205.0      10172.0        182.0          1.0 
